Time,User full name,Affected user,Event context,Component,Event name,Description,Origin,IP address
"4/01/24, 15:05:17",022012681F,-,Assignment: Homework Assignment 4,Assignment,The status of the submission has been viewed.,The user with id '28192' has viewed the submission status page for the assignment with course module id '333136'.,ws,102.16.21.40
"4/01/24, 15:05:16",022012681F,-,Assignment: Homework Assignment 4,Assignment,Course module viewed,The user with id '28192' viewed the 'assign' activity with course module id '333136'.,ws,102.16.21.40
"4/01/24, 15:05:16",022012681F,-,Assignment: Homework Assignment 4,Assignment,Feedback viewed,The user with id '28192' viewed the feedback for the user with id '28192' for the assignment with course module id '333136'.,ws,102.16.21.40
"4/01/24, 15:05:14",022012681F,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '28192' viewed the section number '12' of the course with id '3330'.,ws,102.16.21.40
"4/01/24, 15:05:13",022012681F,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '28192' viewed the section number '11' of the course with id '3330'.,ws,102.16.21.40
"4/01/24, 15:05:13",022012681F,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '28192' viewed the section number '10' of the course with id '3330'.,ws,102.16.21.40
"4/01/24, 15:05:12",022012681F,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '28192' viewed the section number '9' of the course with id '3330'.,ws,102.16.21.40
"4/01/24, 14:55:59",022188714D,-,Assignment: Homework Assignment 4,Assignment,The status of the submission has been viewed.,The user with id '26012' has viewed the submission status page for the assignment with course module id '333136'.,web,83.99.104.95
"4/01/24, 14:55:59",022188714D,-,Assignment: Homework Assignment 4,Assignment,Feedback viewed,The user with id '26012' viewed the feedback for the user with id '26012' for the assignment with course module id '333136'.,web,83.99.104.95
"4/01/24, 14:55:59",022188714D,-,Assignment: Homework Assignment 4,Assignment,Course module viewed,The user with id '26012' viewed the 'assign' activity with course module id '333136'.,web,83.99.104.95
"4/01/24, 14:55:55",022188714D,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26012' viewed the course with id '3330'.,web,83.99.104.95
"4/01/24, 14:55:38",0221276350,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26227' viewed the section number '12' of the course with id '3330'.,ws,94.103.211.82
"4/01/24, 14:55:37",0221276350,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26227' viewed the section number '13' of the course with id '3330'.,ws,94.103.211.82
"4/01/24, 14:55:37",0221276350,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26227' viewed the section number '12' of the course with id '3330'.,ws,94.103.211.82
"4/01/24, 14:55:36",0221276350,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26227' viewed the section number '13' of the course with id '3330'.,ws,94.103.211.82
"4/01/24, 14:30:14",0220415205,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26308' viewed the course with id '3330'.,web,41.62.2.210
"4/01/24, 14:30:09",0220415205,-,Assignment: Homework Assignment 4,Assignment,The status of the submission has been viewed.,The user with id '26308' has viewed the submission status page for the assignment with course module id '333136'.,web,41.62.2.210
"4/01/24, 14:30:09",0220415205,-,Assignment: Homework Assignment 4,Assignment,Course module viewed,The user with id '26308' viewed the 'assign' activity with course module id '333136'.,web,41.62.2.210
"4/01/24, 14:30:06",0220415205,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26308' viewed the course with id '3330'.,web,41.62.2.210
"4/01/24, 14:28:31",0221933134,-,Assignment: Homework Assignment 4,Assignment,The status of the submission has been viewed.,The user with id '26787' has viewed the submission status page for the assignment with course module id '333136'.,ws,85.94.239.88
"4/01/24, 14:28:30",0221933134,-,Assignment: Homework Assignment 4,Assignment,Course module viewed,The user with id '26787' viewed the 'assign' activity with course module id '333136'.,ws,85.94.239.88
"4/01/24, 14:28:30",0221933134,-,Assignment: Homework Assignment 4,Assignment,Feedback viewed,The user with id '26787' viewed the feedback for the user with id '26787' for the assignment with course module id '333136'.,ws,85.94.239.88
"4/01/24, 14:28:28",0221933134,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26787' viewed the section number '12' of the course with id '3330'.,ws,85.94.239.88
"4/01/24, 14:22:15",022043375D,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,User list viewed,The user with id '26396' viewed the list of users in the course with id '3330'.,web,88.182.159.107
"4/01/24, 14:22:10",022043375D,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26396' viewed the course with id '3330'.,web,88.182.159.107
"4/01/24, 14:21:59",022043375D,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26396' viewed the course with id '3330'.,web,88.182.159.107
"4/01/24, 14:21:16",022043375D,-,Assignment: Homework Assignment 4,Assignment,The status of the submission has been viewed.,The user with id '26396' has viewed the submission status page for the assignment with course module id '333136'.,web,88.182.159.107
"4/01/24, 14:21:16",022043375D,-,Assignment: Homework Assignment 4,Assignment,Feedback viewed,The user with id '26396' viewed the feedback for the user with id '26396' for the assignment with course module id '333136'.,web,88.182.159.107
"4/01/24, 14:21:16",022043375D,-,Assignment: Homework Assignment 4,Assignment,Course module viewed,The user with id '26396' viewed the 'assign' activity with course module id '333136'.,web,88.182.159.107
"4/01/24, 14:21:11",022043375D,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26396' viewed the course with id '3330'.,web,88.182.159.107
"4/01/24, 14:16:39",022188714D,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26012' viewed the course with id '3330'.,web,83.99.104.95
"4/01/24, 14:15:20",022188714D,-,Assignment: Homework Assignment 4,Assignment,The status of the submission has been viewed.,The user with id '26012' has viewed the submission status page for the assignment with course module id '333136'.,web,83.99.104.95
"4/01/24, 14:15:20",022188714D,-,Assignment: Homework Assignment 4,Assignment,Feedback viewed,The user with id '26012' viewed the feedback for the user with id '26012' for the assignment with course module id '333136'.,web,83.99.104.95
"4/01/24, 14:15:20",022188714D,-,Assignment: Homework Assignment 4,Assignment,Course module viewed,The user with id '26012' viewed the 'assign' activity with course module id '333136'.,web,83.99.104.95
"4/01/24, 14:15:16",022188714D,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26012' viewed the course with id '3330'.,web,83.99.104.95
"4/01/24, 14:01:00",022041284E,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,Assignment,Course module instance list viewed,The user with id '27706' viewed the instance list for the module 'assign' in the course with id '3330'.,web,85.10.96.124
"4/01/24, 13:58:51",022041284E,-,Assignment: Homework Assignment 4,Assignment,The status of the submission has been viewed.,The user with id '27706' has viewed the submission status page for the assignment with course module id '333136'.,web,85.10.96.124
"4/01/24, 13:58:51",022041284E,-,Assignment: Homework Assignment 4,Assignment,Feedback viewed,The user with id '27706' viewed the feedback for the user with id '27706' for the assignment with course module id '333136'.,web,85.10.96.124
"4/01/24, 13:58:51",022041284E,-,Assignment: Homework Assignment 4,Assignment,Course module viewed,The user with id '27706' viewed the 'assign' activity with course module id '333136'.,web,85.10.96.124
"4/01/24, 13:58:46",022041284E,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27706' viewed the course with id '3330'.,web,85.10.96.124
"4/01/24, 13:58:19",0221943339,-,Assignment: Homework Assignment 1,Assignment,The status of the submission has been viewed.,The user with id '26694' has viewed the submission status page for the assignment with course module id '321684'.,ws,91.44.56.57
"4/01/24, 13:58:18",0221943339,-,Assignment: Homework Assignment 1,Assignment,Course module viewed,The user with id '26694' viewed the 'assign' activity with course module id '321684'.,ws,91.44.56.57
"4/01/24, 13:58:18",0221943339,-,Assignment: Homework Assignment 1,Assignment,Feedback viewed,The user with id '26694' viewed the feedback for the user with id '26694' for the assignment with course module id '321684'.,ws,91.44.56.57
"4/01/24, 13:58:17",0221943339,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26694' viewed the section number '3' of the course with id '3330'.,ws,91.44.56.57
"4/01/24, 13:58:15",0221943339,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26694' viewed the section number '4' of the course with id '3330'.,ws,91.44.56.57
"4/01/24, 13:58:10",0221943339,-,Assignment: Homework Assignment 2,Assignment,The status of the submission has been viewed.,The user with id '26694' has viewed the submission status page for the assignment with course module id '325124'.,ws,91.44.56.57
"4/01/24, 13:58:10",0221943339,-,Assignment: Homework Assignment 2,Assignment,Course module viewed,The user with id '26694' viewed the 'assign' activity with course module id '325124'.,ws,91.44.56.57
"4/01/24, 13:58:10",0221943339,-,Assignment: Homework Assignment 2,Assignment,Feedback viewed,The user with id '26694' viewed the feedback for the user with id '26694' for the assignment with course module id '325124'.,ws,91.44.56.57
"4/01/24, 13:58:08",0221943339,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26694' viewed the section number '5' of the course with id '3330'.,ws,91.44.56.57
"4/01/24, 13:58:07",0221943339,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26694' viewed the section number '6' of the course with id '3330'.,ws,91.44.56.57
"4/01/24, 13:58:07",0221943339,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26694' viewed the section number '7' of the course with id '3330'.,ws,91.44.56.57
"4/01/24, 13:58:05",0221943339,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26694' viewed the section number '8' of the course with id '3330'.,ws,91.44.56.57
"4/01/24, 13:58:00",0221823214,-,Assignment: Homework Assignment 4,Assignment,The status of the submission has been viewed.,The user with id '27444' has viewed the submission status page for the assignment with course module id '333136'.,web,83.99.30.239
"4/01/24, 13:58:00",0221823214,-,Assignment: Homework Assignment 4,Assignment,Feedback viewed,The user with id '27444' viewed the feedback for the user with id '27444' for the assignment with course module id '333136'.,web,83.99.30.239
"4/01/24, 13:58:00",0221823214,-,Assignment: Homework Assignment 4,Assignment,Course module viewed,The user with id '27444' viewed the 'assign' activity with course module id '333136'.,web,83.99.30.239
"4/01/24, 13:57:59",0221943339,-,Assignment: Homework Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '26694' has viewed the submission status page for the assignment with course module id '329712'.,ws,91.44.56.57
"4/01/24, 13:57:59",0221943339,-,Assignment: Homework Assignment 3,Assignment,Course module viewed,The user with id '26694' viewed the 'assign' activity with course module id '329712'.,ws,91.44.56.57
"4/01/24, 13:57:58",0221943339,-,Assignment: Homework Assignment 3,Assignment,Feedback viewed,The user with id '26694' viewed the feedback for the user with id '26694' for the assignment with course module id '329712'.,ws,91.44.56.57
"4/01/24, 13:57:57",0221943339,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26694' viewed the section number '9' of the course with id '3330'.,ws,91.44.56.57
"4/01/24, 13:57:55",0221943339,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26694' viewed the section number '10' of the course with id '3330'.,ws,91.44.56.57
"4/01/24, 13:57:54",0221943339,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26694' viewed the section number '11' of the course with id '3330'.,ws,91.44.56.57
"4/01/24, 13:57:53",0221943339,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26694' viewed the section number '12' of the course with id '3330'.,ws,91.44.56.57
